source_framework,source_control_id,target_framework,target_control_id,mapping_confidence
nist_800_53,AC-16,soc2,P6.0,medium
nist_800_53,AC-16,soc2,P6.1,medium
nist_800_53,AC-16,soc2,P6.2,medium
nist_800_53,AC-16,soc2,P6.3,medium
nist_800_53,AC-16,soc2,P6.4,medium
nist_800_53,AC-16,soc2,P6.7,medium
nist_800_53,AC-16,soc2,PI1.1,medium
nist_800_53,AC-16,soc2,PI1.4,medium
nist_800_53,AC-16,soc2,PI1.5,medium
nist_800_53,AC-19,iso27001,A.5.9,medium
nist_800_53,AC-19,iso27001,A.7.7,medium
nist_800_53,AC-19,iso27001,A.8.1,medium
nist_800_53,AC-19,iso27001,A.8.10,medium
nist_800_53,AC-19,iso27001,A.8.12,medium
nist_800_53,AC-19,iso27001,A.8.19,medium
nist_800_53,AC-19,iso27001,A.8.20,medium
nist_800_53,AC-19,iso27001,A.8.24,medium
nist_800_53,AC-19,iso27001,A.8.7,medium
nist_800_53,AC-19,iso27001,A.8.8,medium
nist_800_53,AC-19,soc2,CC2.1,medium
nist_800_53,AC-19,soc2,CC6.1,medium
nist_800_53,AC-19,soc2,CC6.7,medium
nist_800_53,AC-19,soc2,CC6.8,medium
nist_800_53,AC-19,soc2,CC7.1,medium
nist_800_53,AC-19,soc2,CC8.1,medium
nist_800_53,AC-2,iso27001,A.5.15,high
nist_800_53,AC-2,iso27001,A.5.16,high
nist_800_53,AC-2,iso27001,A.5.17,high
nist_800_53,AC-2,iso27001,A.5.18,high
nist_800_53,AC-2,iso27001,A.5.3,high
nist_800_53,AC-2,iso27001,A.8.15,medium
nist_800_53,AC-2,iso27001,A.8.2,high
nist_800_53,AC-2,iso27001,A.8.3,high
nist_800_53,AC-2,iso27001,A.8.5,high
nist_800_53,AC-2,soc2,CC1.1,high
nist_800_53,AC-2,soc2,CC1.4,high
nist_800_53,AC-2,soc2,CC1.5,high
nist_800_53,AC-2,soc2,CC2.3,high
nist_800_53,AC-2,soc2,CC3.2,high
nist_800_53,AC-2,soc2,CC3.3,high
nist_800_53,AC-2,soc2,CC3.4,high
nist_800_53,AC-2,soc2,CC5.1,high
nist_800_53,AC-2,soc2,CC5.2,high
nist_800_53,AC-2,soc2,CC6.1,high
nist_800_53,AC-2,soc2,CC6.2,high
nist_800_53,AC-2,soc2,CC6.3,high
nist_800_53,AC-2,soc2,CC6.6,high
nist_800_53,AC-2,soc2,CC6.8,high
nist_800_53,AC-2,soc2,CC9.1,high
nist_800_53,AC-2,soc2,CC9.2,high
nist_800_53,AC-3,iso27001,A.5.15,high
nist_800_53,AC-3,iso27001,A.5.16,high
nist_800_53,AC-3,iso27001,A.5.17,high
nist_800_53,AC-3,iso27001,A.5.18,high
nist_800_53,AC-3,iso27001,A.5.3,high
nist_800_53,AC-3,iso27001,A.8.15,medium
nist_800_53,AC-3,iso27001,A.8.2,high
nist_800_53,AC-3,iso27001,A.8.3,high
nist_800_53,AC-3,iso27001,A.8.5,high
nist_800_53,AC-3,soc2,CC1.1,high
nist_800_53,AC-3,soc2,CC1.4,high
nist_800_53,AC-3,soc2,CC1.5,high
nist_800_53,AC-3,soc2,CC2.3,high
nist_800_53,AC-3,soc2,CC3.2,high
nist_800_53,AC-3,soc2,CC3.3,high
nist_800_53,AC-3,soc2,CC3.4,high
nist_800_53,AC-3,soc2,CC5.1,high
nist_800_53,AC-3,soc2,CC5.2,high
nist_800_53,AC-3,soc2,CC6.1,high
nist_800_53,AC-3,soc2,CC6.2,high
nist_800_53,AC-3,soc2,CC6.3,high
nist_800_53,AC-3,soc2,CC6.6,high
nist_800_53,AC-3,soc2,CC6.8,high
nist_800_53,AC-3,soc2,CC9.1,high
nist_800_53,AC-3,soc2,CC9.2,high
nist_800_53,AC-4,iso27001,A.5.23,medium
nist_800_53,AC-4,iso27001,A.5.37,medium
nist_800_53,AC-4,iso27001,A.8.16,medium
nist_800_53,AC-4,iso27001,A.8.20,high
nist_800_53,AC-4,iso27001,A.8.21,high
nist_800_53,AC-4,iso27001,A.8.22,high
nist_800_53,AC-4,iso27001,A.8.24,medium
nist_800_53,AC-4,iso27001,A.8.31,high
nist_800_53,AC-4,iso27001,A.8.6,high
nist_800_53,AC-4,iso27001,A.8.9,medium
nist_800_53,AC-6,iso27001,A.5.15,high
nist_800_53,AC-6,iso27001,A.5.16,high
nist_800_53,AC-6,iso27001,A.5.17,high
nist_800_53,AC-6,iso27001,A.5.18,high
nist_800_53,AC-6,iso27001,A.5.3,high
nist_800_53,AC-6,iso27001,A.8.15,medium
nist_800_53,AC-6,iso27001,A.8.2,high
nist_800_53,AC-6,iso27001,A.8.3,high
nist_800_53,AC-6,iso27001,A.8.5,high
nist_800_53,AC-6,soc2,CC1.1,high
nist_800_53,AC-6,soc2,CC1.4,high
nist_800_53,AC-6,soc2,CC1.5,high
nist_800_53,AC-6,soc2,CC2.3,high
nist_800_53,AC-6,soc2,CC3.2,high
nist_800_53,AC-6,soc2,CC3.3,high
nist_800_53,AC-6,soc2,CC3.4,high
nist_800_53,AC-6,soc2,CC5.1,high
nist_800_53,AC-6,soc2,CC5.2,high
nist_800_53,AC-6,soc2,CC6.1,high
nist_800_53,AC-6,soc2,CC6.2,high
nist_800_53,AC-6,soc2,CC6.3,high
nist_800_53,AC-6,soc2,CC6.6,high
nist_800_53,AC-6,soc2,CC6.8,high
nist_800_53,AC-6,soc2,CC9.1,high
nist_800_53,AC-6,soc2,CC9.2,high
nist_800_53,AT-2,iso27001,A.5.10,high
nist_800_53,AT-2,iso27001,A.5.11,high
nist_800_53,AT-2,iso27001,A.5.2,high
nist_800_53,AT-2,iso27001,A.5.4,high
nist_800_53,AT-2,iso27001,A.6.1,high
nist_800_53,AT-2,iso27001,A.6.2,high
nist_800_53,AT-2,iso27001,A.6.3,high
nist_800_53,AT-2,iso27001,A.6.5,high
nist_800_53,AT-2,iso27001,A.6.6,high
nist_800_53,AT-2,iso27001,A.6.7,high
nist_800_53,AT-2,iso27001,A.7.7,high
nist_800_53,AT-2,soc2,CC1.1,high
nist_800_53,AT-2,soc2,CC1.2,high
nist_800_53,AT-2,soc2,CC1.3,high
nist_800_53,AT-2,soc2,CC1.4,high
nist_800_53,AT-2,soc2,CC1.5,high
nist_800_53,AT-2,soc2,CC2.1,high
nist_800_53,AT-2,soc2,CC2.2,high
nist_800_53,AT-2,soc2,CC2.3,high
nist_800_53,AT-2,soc2,CC3.3,high
nist_800_53,AT-2,soc2,CC5.3,high
nist_800_53,AT-2,soc2,CC6.2,high
nist_800_53,AT-2,soc2,CC6.4,high
nist_800_53,AT-2,soc2,CC7.4,high
nist_800_53,AT-3,iso27001,A.5.10,high
nist_800_53,AT-3,iso27001,A.5.11,high
nist_800_53,AT-3,iso27001,A.5.2,high
nist_800_53,AT-3,iso27001,A.5.4,high
nist_800_53,AT-3,iso27001,A.6.1,high
nist_800_53,AT-3,iso27001,A.6.2,high
nist_800_53,AT-3,iso27001,A.6.3,high
nist_800_53,AT-3,iso27001,A.6.5,high
nist_800_53,AT-3,iso27001,A.6.6,high
nist_800_53,AT-3,iso27001,A.6.7,high
nist_800_53,AT-3,iso27001,A.7.7,high
nist_800_53,AT-3,soc2,CC1.1,high
nist_800_53,AT-3,soc2,CC1.2,high
nist_800_53,AT-3,soc2,CC1.3,high
nist_800_53,AT-3,soc2,CC1.4,high
nist_800_53,AT-3,soc2,CC1.5,high
nist_800_53,AT-3,soc2,CC2.1,high
nist_800_53,AT-3,soc2,CC2.2,high
nist_800_53,AT-3,soc2,CC2.3,high
nist_800_53,AT-3,soc2,CC3.3,high
nist_800_53,AT-3,soc2,CC5.3,high
nist_800_53,AT-3,soc2,CC6.2,high
nist_800_53,AT-3,soc2,CC6.4,high
nist_800_53,AT-3,soc2,CC7.4,high
nist_800_53,AU-12,iso27001,A.7.4,medium
nist_800_53,AU-12,iso27001,A.8.15,high
nist_800_53,AU-12,iso27001,A.8.16,high
nist_800_53,AU-12,iso27001,A.8.17,high
nist_800_53,AU-12,iso27001,A.8.24,medium
nist_800_53,AU-12,soc2,CC2.1,high
nist_800_53,AU-12,soc2,CC2.2,high
nist_800_53,AU-12,soc2,CC5.2,high
nist_800_53,AU-12,soc2,CC6.1,high
nist_800_53,AU-12,soc2,CC6.4,high
nist_800_53,AU-12,soc2,CC6.6,high
nist_800_53,AU-12,soc2,CC6.7,high
nist_800_53,AU-12,soc2,CC7.2,high
nist_800_53,AU-12,soc2,CC7.3,high
nist_800_53,AU-2,iso27001,A.7.4,medium
nist_800_53,AU-2,iso27001,A.8.15,high
nist_800_53,AU-2,iso27001,A.8.16,high
nist_800_53,AU-2,iso27001,A.8.17,high
nist_800_53,AU-2,iso27001,A.8.24,medium
nist_800_53,AU-2,soc2,CC2.1,high
nist_800_53,AU-2,soc2,CC2.2,high
nist_800_53,AU-2,soc2,CC5.2,high
nist_800_53,AU-2,soc2,CC6.1,high
nist_800_53,AU-2,soc2,CC6.4,high
nist_800_53,AU-2,soc2,CC6.6,high
nist_800_53,AU-2,soc2,CC6.7,high
nist_800_53,AU-2,soc2,CC7.2,high
nist_800_53,AU-2,soc2,CC7.3,high
nist_800_53,AU-3,iso27001,A.7.4,medium
nist_800_53,AU-3,iso27001,A.8.15,high
nist_800_53,AU-3,iso27001,A.8.16,high
nist_800_53,AU-3,iso27001,A.8.17,high
nist_800_53,AU-3,iso27001,A.8.24,medium
nist_800_53,AU-3,soc2,CC2.1,high
nist_800_53,AU-3,soc2,CC2.2,high
nist_800_53,AU-3,soc2,CC5.2,high
nist_800_53,AU-3,soc2,CC6.1,high
nist_800_53,AU-3,soc2,CC6.4,high
nist_800_53,AU-3,soc2,CC6.6,high
nist_800_53,AU-3,soc2,CC6.7,high
nist_800_53,AU-3,soc2,CC7.2,high
nist_800_53,AU-3,soc2,CC7.3,high
nist_800_53,AU-6,iso27001,A.5.31,high
nist_800_53,AU-6,iso27001,A.5.35,high
nist_800_53,AU-6,iso27001,A.5.36,medium
nist_800_53,AU-6,iso27001,A.7.4,medium
nist_800_53,AU-6,iso27001,A.8.15,high
nist_800_53,AU-6,iso27001,A.8.16,high
nist_800_53,AU-6,iso27001,A.8.17,high
nist_800_53,AU-6,iso27001,A.8.24,medium
nist_800_53,AU-6,soc2,A1.2,high
nist_800_53,AU-6,soc2,CC1.1,high
nist_800_53,AU-6,soc2,CC1.5,high
nist_800_53,AU-6,soc2,CC2.1,high
nist_800_53,AU-6,soc2,CC2.2,high
nist_800_53,AU-6,soc2,CC2.3,high
nist_800_53,AU-6,soc2,CC3.1,high
nist_800_53,AU-6,soc2,CC3.2,high
nist_800_53,AU-6,soc2,CC4.1,high
nist_800_53,AU-6,soc2,CC4.2,high
nist_800_53,AU-6,soc2,CC5.2,high
nist_800_53,AU-6,soc2,CC6.1,high
nist_800_53,AU-6,soc2,CC6.4,high
nist_800_53,AU-6,soc2,CC6.6,high
nist_800_53,AU-6,soc2,CC6.7,high
nist_800_53,AU-6,soc2,CC7.2,high
nist_800_53,AU-6,soc2,CC7.3,high
nist_800_53,CA-1,iso27001,A.5.1,high
nist_800_53,CA-1,iso27001,A.5.2,high
nist_800_53,CA-1,iso27001,A.5.31,high
nist_800_53,CA-1,iso27001,A.5.6,high
nist_800_53,CA-1,soc2,A1.2,high
nist_800_53,CA-1,soc2,CC1.1,high
nist_800_53,CA-1,soc2,CC1.2,high
nist_800_53,CA-1,soc2,CC1.3,high
nist_800_53,CA-1,soc2,CC1.4,high
nist_800_53,CA-1,soc2,CC1.5,high
nist_800_53,CA-1,soc2,CC2.1,high
nist_800_53,CA-1,soc2,CC2.2,high
nist_800_53,CA-1,soc2,CC2.3,high
nist_800_53,CA-1,soc2,CC3.1,high
nist_800_53,CA-1,soc2,CC3.2,high
nist_800_53,CA-1,soc2,CC3.4,high
nist_800_53,CA-1,soc2,CC4.1,high
nist_800_53,CA-1,soc2,CC5.1,high
nist_800_53,CA-1,soc2,CC5.2,high
nist_800_53,CA-1,soc2,CC5.3,high
nist_800_53,CA-1,soc2,CC7.4,high
nist_800_53,CA-1,soc2,CC9.1,high
nist_800_53,CA-1,soc2,CC9.2,high
nist_800_53,CA-2,iso27001,A.5.31,high
nist_800_53,CA-2,iso27001,A.5.35,high
nist_800_53,CA-2,iso27001,A.5.36,medium
nist_800_53,CA-2,soc2,A1.2,high
nist_800_53,CA-2,soc2,CC1.1,high
nist_800_53,CA-2,soc2,CC1.5,high
nist_800_53,CA-2,soc2,CC2.2,high
nist_800_53,CA-2,soc2,CC2.3,high
nist_800_53,CA-2,soc2,CC3.1,high
nist_800_53,CA-2,soc2,CC3.2,high
nist_800_53,CA-2,soc2,CC4.1,high
nist_800_53,CA-2,soc2,CC4.2,high
nist_800_53,CA-2,soc2,CC7.2,high
nist_800_53,CA-2,soc2,CC7.3,high
nist_800_53,CA-7,iso27001,A.5.31,high
nist_800_53,CA-7,iso27001,A.5.35,high
nist_800_53,CA-7,iso27001,A.5.36,medium
nist_800_53,CA-7,soc2,A1.2,high
nist_800_53,CA-7,soc2,CC1.1,high
nist_800_53,CA-7,soc2,CC1.5,high
nist_800_53,CA-7,soc2,CC2.2,high
nist_800_53,CA-7,soc2,CC2.3,high
nist_800_53,CA-7,soc2,CC3.1,high
nist_800_53,CA-7,soc2,CC3.2,high
nist_800_53,CA-7,soc2,CC4.1,high
nist_800_53,CA-7,soc2,CC4.2,high
nist_800_53,CA-7,soc2,CC7.2,high
nist_800_53,CA-7,soc2,CC7.3,high
nist_800_53,CM-2,iso27001,A.8.16,medium
nist_800_53,CM-2,iso27001,A.8.29,high
nist_800_53,CM-2,iso27001,A.8.32,high
nist_800_53,CM-2,iso27001,A.8.9,medium
nist_800_53,CM-2,soc2,CC2.2,high
nist_800_53,CM-2,soc2,CC3.4,high
nist_800_53,CM-2,soc2,CC6.1,high
nist_800_53,CM-2,soc2,CC6.7,high
nist_800_53,CM-2,soc2,CC6.8,high
nist_800_53,CM-2,soc2,CC7.1,high
nist_800_53,CM-2,soc2,CC7.2,high
nist_800_53,CM-2,soc2,CC8.1,high
nist_800_53,CM-3,iso27001,A.8.16,medium
nist_800_53,CM-3,iso27001,A.8.29,high
nist_800_53,CM-3,iso27001,A.8.32,high
nist_800_53,CM-3,iso27001,A.8.9,medium
nist_800_53,CM-3,soc2,CC2.2,high
nist_800_53,CM-3,soc2,CC3.4,high
nist_800_53,CM-3,soc2,CC6.1,high
nist_800_53,CM-3,soc2,CC6.7,high
nist_800_53,CM-3,soc2,CC6.8,high
nist_800_53,CM-3,soc2,CC7.1,high
nist_800_53,CM-3,soc2,CC7.2,high
nist_800_53,CM-3,soc2,CC8.1,high
nist_800_53,CM-6,iso27001,A.5.9,medium
nist_800_53,CM-6,iso27001,A.7.7,medium
nist_800_53,CM-6,iso27001,A.8.1,medium
nist_800_53,CM-6,iso27001,A.8.10,medium
nist_800_53,CM-6,iso27001,A.8.12,medium
nist_800_53,CM-6,iso27001,A.8.16,medium
nist_800_53,CM-6,iso27001,A.8.19,medium
nist_800_53,CM-6,iso27001,A.8.20,medium
nist_800_53,CM-6,iso27001,A.8.24,medium
nist_800_53,CM-6,iso27001,A.8.29,high
nist_800_53,CM-6,iso27001,A.8.32,high
nist_800_53,CM-6,iso27001,A.8.7,medium
nist_800_53,CM-6,iso27001,A.8.8,medium
nist_800_53,CM-6,iso27001,A.8.9,medium
nist_800_53,CM-6,soc2,CC2.1,medium
nist_800_53,CM-6,soc2,CC2.2,high
nist_800_53,CM-6,soc2,CC3.4,high
nist_800_53,CM-6,soc2,CC6.1,high
nist_800_53,CM-6,soc2,CC6.7,high
nist_800_53,CM-6,soc2,CC6.8,high
nist_800_53,CM-6,soc2,CC7.1,high
nist_800_53,CM-6,soc2,CC7.2,high
nist_800_53,CM-6,soc2,CC8.1,high
nist_800_53,CM-7,iso27001,A.5.23,medium
nist_800_53,CM-7,iso27001,A.5.37,medium
nist_800_53,CM-7,iso27001,A.8.16,medium
nist_800_53,CM-7,iso27001,A.8.20,high
nist_800_53,CM-7,iso27001,A.8.21,high
nist_800_53,CM-7,iso27001,A.8.22,high
nist_800_53,CM-7,iso27001,A.8.24,medium
nist_800_53,CM-7,iso27001,A.8.29,high
nist_800_53,CM-7,iso27001,A.8.31,high
nist_800_53,CM-7,iso27001,A.8.32,high
nist_800_53,CM-7,iso27001,A.8.6,high
nist_800_53,CM-7,iso27001,A.8.9,medium
nist_800_53,CM-7,soc2,CC2.2,high
nist_800_53,CM-7,soc2,CC3.4,high
nist_800_53,CM-7,soc2,CC6.1,high
nist_800_53,CM-7,soc2,CC6.7,high
nist_800_53,CM-7,soc2,CC6.8,high
nist_800_53,CM-7,soc2,CC7.1,high
nist_800_53,CM-7,soc2,CC7.2,high
nist_800_53,CM-7,soc2,CC8.1,high
nist_800_53,CM-8,iso27001,A.5.9,medium
nist_800_53,CM-8,iso27001,A.7.7,medium
nist_800_53,CM-8,iso27001,A.8.1,medium
nist_800_53,CM-8,iso27001,A.8.10,medium
nist_800_53,CM-8,iso27001,A.8.12,medium
nist_800_53,CM-8,iso27001,A.8.19,medium
nist_800_53,CM-8,iso27001,A.8.20,medium
nist_800_53,CM-8,iso27001,A.8.24,medium
nist_800_53,CM-8,iso27001,A.8.7,medium
nist_800_53,CM-8,iso27001,A.8.8,medium
nist_800_53,CM-8,soc2,CC2.1,medium
nist_800_53,CM-8,soc2,CC6.1,medium
nist_800_53,CM-8,soc2,CC6.7,medium
nist_800_53,CM-8,soc2,CC6.8,medium
nist_800_53,CM-8,soc2,CC7.1,medium
nist_800_53,CM-8,soc2,CC8.1,medium
nist_800_53,CP-10,iso27001,A.5.29,high
nist_800_53,CP-10,iso27001,A.5.30,medium
nist_800_53,CP-10,iso27001,A.8.13,high
nist_800_53,CP-10,iso27001,A.8.14,high
nist_800_53,CP-10,soc2,A1.2,high
nist_800_53,CP-10,soc2,A1.3,high
nist_800_53,CP-10,soc2,CC3.2,high
nist_800_53,CP-10,soc2,CC5.2,high
nist_800_53,CP-10,soc2,CC7.4,high
nist_800_53,CP-10,soc2,CC7.5,high
nist_800_53,CP-10,soc2,CC8.1,high
nist_800_53,CP-10,soc2,CC9.1,high
nist_800_53,CP-10,soc2,P6.0,high
nist_800_53,CP-10,soc2,P6.1,high
nist_800_53,CP-10,soc2,P6.4,high
nist_800_53,CP-2,iso27001,A.5.29,high
nist_800_53,CP-2,iso27001,A.5.30,medium
nist_800_53,CP-2,iso27001,A.8.13,high
nist_800_53,CP-2,iso27001,A.8.14,high
nist_800_53,CP-2,soc2,A1.2,high
nist_800_53,CP-2,soc2,A1.3,high
nist_800_53,CP-2,soc2,CC3.2,high
nist_800_53,CP-2,soc2,CC5.2,high
nist_800_53,CP-2,soc2,CC7.4,high
nist_800_53,CP-2,soc2,CC7.5,high
nist_800_53,CP-2,soc2,CC8.1,high
nist_800_53,CP-2,soc2,CC9.1,high
nist_800_53,CP-2,soc2,P6.0,high
nist_800_53,CP-2,soc2,P6.1,high
nist_800_53,CP-2,soc2,P6.4,high
nist_800_53,CP-4,iso27001,A.5.29,high
nist_800_53,CP-4,iso27001,A.5.30,medium
nist_800_53,CP-4,iso27001,A.8.13,high
nist_800_53,CP-4,iso27001,A.8.14,high
nist_800_53,CP-4,soc2,A1.2,high
nist_800_53,CP-4,soc2,A1.3,high
nist_800_53,CP-4,soc2,CC3.2,high
nist_800_53,CP-4,soc2,CC5.2,high
nist_800_53,CP-4,soc2,CC7.4,high
nist_800_53,CP-4,soc2,CC7.5,high
nist_800_53,CP-4,soc2,CC8.1,high
nist_800_53,CP-4,soc2,CC9.1,high
nist_800_53,CP-4,soc2,P6.0,high
nist_800_53,CP-4,soc2,P6.1,high
nist_800_53,CP-4,soc2,P6.4,high
nist_800_53,CP-9,iso27001,A.5.29,high
nist_800_53,CP-9,iso27001,A.5.30,medium
nist_800_53,CP-9,iso27001,A.8.13,high
nist_800_53,CP-9,iso27001,A.8.14,high
nist_800_53,CP-9,soc2,A1.2,high
nist_800_53,CP-9,soc2,A1.3,high
nist_800_53,CP-9,soc2,CC3.2,high
nist_800_53,CP-9,soc2,CC5.2,high
nist_800_53,CP-9,soc2,CC7.4,high
nist_800_53,CP-9,soc2,CC7.5,high
nist_800_53,CP-9,soc2,CC8.1,high
nist_800_53,CP-9,soc2,CC9.1,high
nist_800_53,CP-9,soc2,P6.0,high
nist_800_53,CP-9,soc2,P6.1,high
nist_800_53,CP-9,soc2,P6.4,high
nist_800_53,IA-2,iso27001,A.5.15,high
nist_800_53,IA-2,iso27001,A.5.16,high
nist_800_53,IA-2,iso27001,A.5.17,high
nist_800_53,IA-2,iso27001,A.5.18,high
nist_800_53,IA-2,iso27001,A.5.3,high
nist_800_53,IA-2,iso27001,A.8.15,medium
nist_800_53,IA-2,iso27001,A.8.2,high
nist_800_53,IA-2,iso27001,A.8.3,high
nist_800_53,IA-2,iso27001,A.8.5,high
nist_800_53,IA-2,soc2,CC1.1,high
nist_800_53,IA-2,soc2,CC1.4,high
nist_800_53,IA-2,soc2,CC1.5,high
nist_800_53,IA-2,soc2,CC2.3,high
nist_800_53,IA-2,soc2,CC3.2,high
nist_800_53,IA-2,soc2,CC3.3,high
nist_800_53,IA-2,soc2,CC3.4,high
nist_800_53,IA-2,soc2,CC5.1,high
nist_800_53,IA-2,soc2,CC5.2,high
nist_800_53,IA-2,soc2,CC6.1,high
nist_800_53,IA-2,soc2,CC6.2,high
nist_800_53,IA-2,soc2,CC6.3,high
nist_800_53,IA-2,soc2,CC6.6,high
nist_800_53,IA-2,soc2,CC6.8,high
nist_800_53,IA-2,soc2,CC9.1,high
nist_800_53,IA-2,soc2,CC9.2,high
nist_800_53,IA-5,iso27001,A.5.15,high
nist_800_53,IA-5,iso27001,A.5.16,high
nist_800_53,IA-5,iso27001,A.5.17,high
nist_800_53,IA-5,iso27001,A.5.18,high
nist_800_53,IA-5,iso27001,A.5.3,high
nist_800_53,IA-5,iso27001,A.8.15,medium
nist_800_53,IA-5,iso27001,A.8.2,high
nist_800_53,IA-5,iso27001,A.8.3,high
nist_800_53,IA-5,iso27001,A.8.5,high
nist_800_53,IA-5,soc2,CC1.1,high
nist_800_53,IA-5,soc2,CC1.4,high
nist_800_53,IA-5,soc2,CC1.5,high
nist_800_53,IA-5,soc2,CC2.3,high
nist_800_53,IA-5,soc2,CC3.2,high
nist_800_53,IA-5,soc2,CC3.3,high
nist_800_53,IA-5,soc2,CC3.4,high
nist_800_53,IA-5,soc2,CC5.1,high
nist_800_53,IA-5,soc2,CC5.2,high
nist_800_53,IA-5,soc2,CC6.1,high
nist_800_53,IA-5,soc2,CC6.2,high
nist_800_53,IA-5,soc2,CC6.3,high
nist_800_53,IA-5,soc2,CC6.6,high
nist_800_53,IA-5,soc2,CC6.8,high
nist_800_53,IA-5,soc2,CC9.1,high
nist_800_53,IA-5,soc2,CC9.2,high
nist_800_53,IR-4,iso27001,A.5.24,high
nist_800_53,IR-4,iso27001,A.5.25,high
nist_800_53,IR-4,iso27001,A.5.26,high
nist_800_53,IR-4,iso27001,A.5.27,high
nist_800_53,IR-4,iso27001,A.5.28,high
nist_800_53,IR-4,iso27001,A.5.5,high
nist_800_53,IR-4,soc2,A1.2,high
nist_800_53,IR-4,soc2,CC1.1,high
nist_800_53,IR-4,soc2,CC1.2,high
nist_800_53,IR-4,soc2,CC1.4,high
nist_800_53,IR-4,soc2,CC1.5,high
nist_800_53,IR-4,soc2,CC2.1,high
nist_800_53,IR-4,soc2,CC2.2,high
nist_800_53,IR-4,soc2,CC2.3,high
nist_800_53,IR-4,soc2,CC3.3,high
nist_800_53,IR-4,soc2,CC3.4,high
nist_800_53,IR-4,soc2,CC4.1,high
nist_800_53,IR-4,soc2,CC4.2,high
nist_800_53,IR-4,soc2,CC5.3,high
nist_800_53,IR-4,soc2,CC7.3,high
nist_800_53,IR-4,soc2,CC7.4,high
nist_800_53,IR-4,soc2,CC7.5,high
nist_800_53,IR-4,soc2,CC9.1,high
nist_800_53,IR-4,soc2,CC9.2,high
nist_800_53,IR-4,soc2,P6.3,high
nist_800_53,IR-4,soc2,P6.6,high
nist_800_53,IR-4,soc2,P6.7,high
nist_800_53,IR-5,iso27001,A.5.24,high
nist_800_53,IR-5,iso27001,A.5.25,high
nist_800_53,IR-5,iso27001,A.5.26,high
nist_800_53,IR-5,iso27001,A.5.27,high
nist_800_53,IR-5,iso27001,A.5.28,high
nist_800_53,IR-5,iso27001,A.5.5,high
nist_800_53,IR-5,soc2,A1.2,high
nist_800_53,IR-5,soc2,CC1.1,high
nist_800_53,IR-5,soc2,CC1.2,high
nist_800_53,IR-5,soc2,CC1.4,high
nist_800_53,IR-5,soc2,CC1.5,high
nist_800_53,IR-5,soc2,CC2.1,high
nist_800_53,IR-5,soc2,CC2.2,high
nist_800_53,IR-5,soc2,CC2.3,high
nist_800_53,IR-5,soc2,CC3.3,high
nist_800_53,IR-5,soc2,CC3.4,high
nist_800_53,IR-5,soc2,CC4.1,high
nist_800_53,IR-5,soc2,CC4.2,high
nist_800_53,IR-5,soc2,CC5.3,high
nist_800_53,IR-5,soc2,CC7.3,high
nist_800_53,IR-5,soc2,CC7.4,high
nist_800_53,IR-5,soc2,CC7.5,high
nist_800_53,IR-5,soc2,CC9.1,high
nist_800_53,IR-5,soc2,CC9.2,high
nist_800_53,IR-5,soc2,P6.3,high
nist_800_53,IR-5,soc2,P6.6,high
nist_800_53,IR-5,soc2,P6.7,high
nist_800_53,IR-6,iso27001,A.5.24,high
nist_800_53,IR-6,iso27001,A.5.25,high
nist_800_53,IR-6,iso27001,A.5.26,high
nist_800_53,IR-6,iso27001,A.5.27,high
nist_800_53,IR-6,iso27001,A.5.28,high
nist_800_53,IR-6,iso27001,A.5.5,high
nist_800_53,IR-6,soc2,A1.2,high
nist_800_53,IR-6,soc2,CC1.1,high
nist_800_53,IR-6,soc2,CC1.2,high
nist_800_53,IR-6,soc2,CC1.4,high
nist_800_53,IR-6,soc2,CC1.5,high
nist_800_53,IR-6,soc2,CC2.1,high
nist_800_53,IR-6,soc2,CC2.2,high
nist_800_53,IR-6,soc2,CC2.3,high
nist_800_53,IR-6,soc2,CC3.3,high
nist_800_53,IR-6,soc2,CC3.4,high
nist_800_53,IR-6,soc2,CC4.1,high
nist_800_53,IR-6,soc2,CC4.2,high
nist_800_53,IR-6,soc2,CC5.3,high
nist_800_53,IR-6,soc2,CC7.3,high
nist_800_53,IR-6,soc2,CC7.4,high
nist_800_53,IR-6,soc2,CC7.5,high
nist_800_53,IR-6,soc2,CC9.1,high
nist_800_53,IR-6,soc2,CC9.2,high
nist_800_53,IR-6,soc2,P6.3,high
nist_800_53,IR-6,soc2,P6.6,high
nist_800_53,IR-6,soc2,P6.7,high
nist_800_53,IR-8,iso27001,A.5.24,high
nist_800_53,IR-8,iso27001,A.5.25,high
nist_800_53,IR-8,iso27001,A.5.26,high
nist_800_53,IR-8,iso27001,A.5.27,high
nist_800_53,IR-8,iso27001,A.5.28,high
nist_800_53,IR-8,iso27001,A.5.5,high
nist_800_53,IR-8,soc2,A1.2,high
nist_800_53,IR-8,soc2,CC1.1,high
nist_800_53,IR-8,soc2,CC1.2,high
nist_800_53,IR-8,soc2,CC1.4,high
nist_800_53,IR-8,soc2,CC1.5,high
nist_800_53,IR-8,soc2,CC2.1,high
nist_800_53,IR-8,soc2,CC2.2,high
nist_800_53,IR-8,soc2,CC2.3,high
nist_800_53,IR-8,soc2,CC3.3,high
nist_800_53,IR-8,soc2,CC3.4,high
nist_800_53,IR-8,soc2,CC4.1,high
nist_800_53,IR-8,soc2,CC4.2,high
nist_800_53,IR-8,soc2,CC5.3,high
nist_800_53,IR-8,soc2,CC7.3,high
nist_800_53,IR-8,soc2,CC7.4,high
